"method"	"seconds"	"taxa"	"nqs"	"num_gt"	"mem_pk"	"filename"	"dataset"	"num_genes"	"gt_type"	"NRF"
"A-pro"	4.084	"37"	0.873848436671966	450	1116	"model.37taxon/noscale.25g.500b/R6"	"model.37taxon"	25	"500bp"	0.147058823529412
"A-pro"	4.069	"37"	0.855327731092437	450	1116	"model.37taxon/noscale.25g.500b/R7"	"model.37taxon"	25	"500bp"	0.147058823529412
"A-pro"	3.671	"37"	0.872211976682565	450	1116	"model.37taxon/noscale.25g.500b/R8"	"model.37taxon"	25	"500bp"	0.0588235294117647
"A-pro"	3.94	"37"	0.856354303883716	450	1116	"model.37taxon/noscale.25g.500b/R9"	"model.37taxon"	25	"500bp"	0.0294117647058824
"A-pro"	19.515	"37"	0.852199939435234	6448	1128	"model.37taxon/noscale.400g.500b/R14"	"model.37taxon"	400	"500bp"	0
"A-pro"	18.914	"37"	0.853845521992581	6448	1128	"model.37taxon/noscale.400g.500b/R20"	"model.37taxon"	400	"500bp"	0.0294117647058824
"A-pro"	18.583	"37"	0.85775936861231	6448	1122	"model.37taxon/noscale.400g.500b/R6"	"model.37taxon"	400	"500bp"	0.0294117647058824
"A-pro"	22.344	"37"	0.854211068211068	6448	1122	"model.37taxon/noscale.400g.500b/R7"	"model.37taxon"	400	"500bp"	0
"A-pro"	31.798	"37"	0.852446986902869	12800	1122	"model.37taxon/noscale.800g.500b/R1"	"model.37taxon"	800	"500bp"	0
"A-pro"	25.795	"37"	0.853556022408964	12800	1128	"model.37taxon/noscale.800g.500b/R10"	"model.37taxon"	800	"500bp"	0.0294117647058824
"A-pro"	24.709	"37"	0.856430218033159	12800	1128	"model.37taxon/noscale.800g.500b/R11"	"model.37taxon"	800	"500bp"	0
"A-pro"	28.005	"37"	0.84977261715497	12800	1128	"model.37taxon/noscale.800g.500b/R12"	"model.37taxon"	800	"500bp"	0
"A-pro"	25.952	"37"	0.853562949504126	12800	1128	"model.37taxon/noscale.800g.500b/R13"	"model.37taxon"	800	"500bp"	0
"A-pro"	25.918	"37"	0.85309203951851	12800	1128	"model.37taxon/noscale.800g.500b/R14"	"model.37taxon"	800	"500bp"	0
"A-pro"	25.366	"37"	0.853759917480506	12800	1128	"model.37taxon/noscale.800g.500b/R15"	"model.37taxon"	800	"500bp"	0
"A-pro"	23.393	"37"	0.858177549398138	12800	1128	"model.37taxon/noscale.800g.500b/R16"	"model.37taxon"	800	"500bp"	0.0294117647058824
"A-pro"	25.802	"37"	0.857918067226891	12800	1128	"model.37taxon/noscale.800g.500b/R17"	"model.37taxon"	800	"500bp"	0
"A-pro"	25.018	"37"	0.853574911045499	12800	1128	"model.37taxon/noscale.800g.500b/R18"	"model.37taxon"	800	"500bp"	0
"A-pro"	25.826	"37"	0.853819062760239	12800	1128	"model.37taxon/noscale.800g.500b/R19"	"model.37taxon"	800	"500bp"	0
"A-pro"	31.174	"37"	0.855040540540541	12800	1122	"model.37taxon/noscale.800g.500b/R2"	"model.37taxon"	800	"500bp"	0
"A-pro"	23.824	"37"	0.851371526989174	12800	1128	"model.37taxon/noscale.800g.500b/R20"	"model.37taxon"	800	"500bp"	0.0294117647058824
"A-pro"	25.254	"37"	0.852234669543493	12800	1122	"model.37taxon/noscale.800g.500b/R3"	"model.37taxon"	800	"500bp"	0
"A-pro"	25.383	"37"	0.853662881368764	12800	1122	"model.37taxon/noscale.800g.500b/R4"	"model.37taxon"	800	"500bp"	0.0294117647058824
"A-pro"	26.389	"37"	0.851408490423196	12800	1122	"model.37taxon/noscale.800g.500b/R5"	"model.37taxon"	800	"500bp"	0
"A-pro"	26.586	"37"	0.855361193125899	12800	1122	"model.37taxon/noscale.800g.500b/R6"	"model.37taxon"	800	"500bp"	0.0294117647058824
"A-pro"	25.987	"37"	0.852235691573927	12800	1122	"model.37taxon/noscale.800g.500b/R7"	"model.37taxon"	800	"500bp"	0
"A-pro"	25.727	"37"	0.851065996668938	12800	1122	"model.37taxon/noscale.800g.500b/R8"	"model.37taxon"	800	"500bp"	0
"A-pro"	25.673	"37"	0.85201909682792	12800	1122	"model.37taxon/noscale.800g.500b/R9"	"model.37taxon"	800	"500bp"	0
"ASTRAL-MP"	3.688	"37"	0.85259595730184	200	1128	"model.37taxon/noscale.200g.500b/R1"	"model.37taxon"	200	"500bp"	0.0294117647058824
"ASTRAL-MP"	3.438	"37"	0.854367703838292	200	1134	"model.37taxon/noscale.200g.500b/R10"	"model.37taxon"	200	"500bp"	0.0294117647058824
"ASTRAL-MP"	3.529	"37"	0.924389280036339	200	1134	"model.37taxon/noscale.200g.500b/R11"	"model.37taxon"	200	"500bp"	0
"ASTRAL-MP"	3.852	"37"	0.891528881822999	200	1134	"model.37taxon/noscale.200g.500b/R12"	"model.37taxon"	200	"500bp"	0.0294117647058824
"ASTRAL-MP"	3.865	"37"	0.856542357483534	200	1134	"model.37taxon/noscale.200g.500b/R13"	"model.37taxon"	200	"500bp"	0.0588235294117647
"ASTRAL-MP"	3.519	"37"	0.84897229161935	200	1134	"model.37taxon/noscale.200g.500b/R14"	"model.37taxon"	200	"500bp"	0.0294117647058824
"ASTRAL-MP"	6.359	"37"	0.855791960027254	200	1134	"model.37taxon/noscale.200g.500b/R15"	"model.37taxon"	200	"500bp"	0.117647058823529
"ASTRAL-MP"	3.636	"37"	0.88441108335226	200	1134	"model.37taxon/noscale.200g.500b/R16"	"model.37taxon"	200	"500bp"	0.0294117647058824
"ASTRAL-MP"	3.581	"37"	0.85844424256189	200	1134	"model.37taxon/noscale.200g.500b/R17"	"model.37taxon"	200	"500bp"	0.0588235294117647
"ASTRAL-MP"	3.68	"37"	0.844326141267318	200	1134	"model.37taxon/noscale.200g.500b/R18"	"model.37taxon"	200	"500bp"	0
"ASTRAL-MP"	3.981	"37"	0.91270709364827	200	1134	"model.37taxon/noscale.200g.500b/R19"	"model.37taxon"	200	"500bp"	0.0294117647058824
"ASTRAL-MP"	3.721	"37"	0.865151790445908	200	1128	"model.37taxon/noscale.200g.500b/R2"	"model.37taxon"	200	"500bp"	0.0294117647058824
"ASTRAL-MP"	3.447	"37"	0.911494057082292	200	1134	"model.37taxon/noscale.200g.500b/R20"	"model.37taxon"	200	"500bp"	0.0882352941176471
"ASTRAL-MP"	3.614	"37"	0.848046332046332	200	1128	"model.37taxon/noscale.200g.500b/R3"	"model.37taxon"	200	"500bp"	0.0294117647058824
"ASTRAL-MP"	3.595	"37"	0.844077825724885	200	1128	"model.37taxon/noscale.200g.500b/R4"	"model.37taxon"	200	"500bp"	0
"ASTRAL-MP"	3.957	"37"	0.854160723748959	200	1128	"model.37taxon/noscale.200g.500b/R5"	"model.37taxon"	200	"500bp"	0
"ASTRAL-MP"	4.233	"37"	0.856330229389053	200	1128	"model.37taxon/noscale.200g.500b/R6"	"model.37taxon"	200	"500bp"	0.0882352941176471
"ASTRAL-MP"	3.597	"37"	0.917975168445757	200	1128	"model.37taxon/noscale.200g.500b/R7"	"model.37taxon"	200	"500bp"	0.0588235294117647
"ASTRAL-MP"	4.386	"37"	0.854660458778106	200	1128	"model.37taxon/noscale.200g.500b/R8"	"model.37taxon"	200	"500bp"	0
"ASTRAL-MP"	3.622	"37"	0.857328563857976	200	1128	"model.37taxon/noscale.200g.500b/R9"	"model.37taxon"	200	"500bp"	0.0588235294117647
"ASTRAL-MP"	2.16	"37"	0.861996517525929	25	1122	"model.37taxon/noscale.25g.500b/R1"	"model.37taxon"	25	"500bp"	0.0882352941176471
"ASTRAL-MP"	2.31	"37"	0.859575743811038	25	1128	"model.37taxon/noscale.25g.500b/R10"	"model.37taxon"	25	"500bp"	0.147058823529412
"ASTRAL-MP"	2.168	"37"	0.865291846468317	25	1128	"model.37taxon/noscale.25g.500b/R11"	"model.37taxon"	25	"500bp"	0.117647058823529
"ASTRAL-MP"	2.259	"37"	0.85654992807934	25	1128	"model.37taxon/noscale.25g.500b/R12"	"model.37taxon"	25	"500bp"	0.147058823529412
"ASTRAL-MP"	2.303	"37"	0.849750927397986	25	1128	"model.37taxon/noscale.25g.500b/R13"	"model.37taxon"	25	"500bp"	0.0882352941176471
"ASTRAL-MP"	2.115	"37"	0.869743962449845	25	1128	"model.37taxon/noscale.25g.500b/R14"	"model.37taxon"	25	"500bp"	0.117647058823529
"ASTRAL-MP"	2.197	"37"	0.86744734650617	25	1128	"model.37taxon/noscale.25g.500b/R15"	"model.37taxon"	25	"500bp"	0.117647058823529
"ASTRAL-MP"	2.501	"37"	0.832009690362632	25	1128	"model.37taxon/noscale.25g.500b/R16"	"model.37taxon"	25	"500bp"	0.117647058823529
"ASTRAL-MP"	2.225	"37"	0.864465137406314	25	1128	"model.37taxon/noscale.25g.500b/R17"	"model.37taxon"	25	"500bp"	0.117647058823529
"ASTRAL-MP"	2.186	"37"	0.828848209554092	25	1128	"model.37taxon/noscale.25g.500b/R18"	"model.37taxon"	25	"500bp"	0.0588235294117647
"ASTRAL-MP"	2.408	"37"	0.844484215307745	25	1128	"model.37taxon/noscale.25g.500b/R19"	"model.37taxon"	25	"500bp"	0.0882352941176471
"ASTRAL-MP"	2.102	"37"	0.85768370050723	25	1122	"model.37taxon/noscale.25g.500b/R2"	"model.37taxon"	25	"500bp"	0.117647058823529
"ASTRAL-MP"	2.296	"37"	0.835553334847453	25	1128	"model.37taxon/noscale.25g.500b/R20"	"model.37taxon"	25	"500bp"	0.176470588235294
"ASTRAL-MP"	2.439	"37"	0.865841168899992	25	1122	"model.37taxon/noscale.25g.500b/R3"	"model.37taxon"	25	"500bp"	0.147058823529412
"ASTRAL-MP"	2.118	"37"	0.840127791657203	25	1122	"model.37taxon/noscale.25g.500b/R4"	"model.37taxon"	25	"500bp"	0.117647058823529
"ASTRAL-MP"	2.169	"37"	0.85154485578015	25	1122	"model.37taxon/noscale.25g.500b/R5"	"model.37taxon"	25	"500bp"	0.147058823529412
"ASTRAL-MP"	2.315	"37"	0.873848436671966	25	1122	"model.37taxon/noscale.25g.500b/R6"	"model.37taxon"	25	"500bp"	0.147058823529412
"ASTRAL-MP"	2.226	"37"	0.855327731092437	25	1122	"model.37taxon/noscale.25g.500b/R7"	"model.37taxon"	25	"500bp"	0.147058823529412
"ASTRAL-MP"	2.201	"37"	0.872211976682565	25	1122	"model.37taxon/noscale.25g.500b/R8"	"model.37taxon"	25	"500bp"	0.0588235294117647
"ASTRAL-MP"	2.383	"37"	0.853811794988266	25	1122	"model.37taxon/noscale.25g.500b/R9"	"model.37taxon"	25	"500bp"	0.0294117647058824
"ASTRAL-MP"	5.559	"37"	0.910530850177909	400	1134	"model.37taxon/noscale.400g.500b/R14"	"model.37taxon"	400	"500bp"	0
"ASTRAL-MP"	5.607	"37"	0.912452948747066	400	1134	"model.37taxon/noscale.400g.500b/R20"	"model.37taxon"	400	"500bp"	0.0294117647058824
"ASTRAL-MP"	5.264	"37"	0.85775936861231	400	1128	"model.37taxon/noscale.400g.500b/R6"	"model.37taxon"	400	"500bp"	0.0294117647058824
"ASTRAL-MP"	7.566	"37"	0.854211068211068	400	1128	"model.37taxon/noscale.400g.500b/R7"	"model.37taxon"	400	"500bp"	0
"ASTRAL-MP"	10.702	"37"	0.852446986902869	800	1128	"model.37taxon/noscale.800g.500b/R1"	"model.37taxon"	800	"500bp"	0
"ASTRAL-MP"	7.241	"37"	0.912344537815126	800	1134	"model.37taxon/noscale.800g.500b/R10"	"model.37taxon"	800	"500bp"	0.0294117647058824
"ASTRAL-MP"	6.743	"37"	0.915114032099326	800	1134	"model.37taxon/noscale.800g.500b/R11"	"model.37taxon"	800	"500bp"	0
"ASTRAL-MP"	7.873	"37"	0.907394522673934	800	1134	"model.37taxon/noscale.800g.500b/R12"	"model.37taxon"	800	"500bp"	0
"ASTRAL-MP"	6.747	"37"	0.912828185328185	800	1134	"model.37taxon/noscale.800g.500b/R13"	"model.37taxon"	800	"500bp"	0
"ASTRAL-MP"	7.187	"37"	0.912062438488909	800	1134	"model.37taxon/noscale.800g.500b/R14"	"model.37taxon"	800	"500bp"	0
"ASTRAL-MP"	6.653	"37"	0.853759917480506	800	1134	"model.37taxon/noscale.800g.500b/R15"	"model.37taxon"	800	"500bp"	0
"ASTRAL-MP"	6.698	"37"	0.917161821485351	800	1134	"model.37taxon/noscale.800g.500b/R16"	"model.37taxon"	800	"500bp"	0.0294117647058824
"ASTRAL-MP"	6.887	"37"	0.916857521386933	800	1134	"model.37taxon/noscale.800g.500b/R17"	"model.37taxon"	800	"500bp"	0
"ASTRAL-MP"	6.676	"37"	0.912552350669998	800	1134	"model.37taxon/noscale.800g.500b/R18"	"model.37taxon"	800	"500bp"	0
"ASTRAL-MP"	6.687	"37"	0.850870769929593	800	1134	"model.37taxon/noscale.800g.500b/R19"	"model.37taxon"	800	"500bp"	0
"ASTRAL-MP"	9.205	"37"	0.914210065107124	800	1128	"model.37taxon/noscale.800g.500b/R2"	"model.37taxon"	800	"500bp"	0
"ASTRAL-MP"	6.604	"37"	0.910801782875312	800	1134	"model.37taxon/noscale.800g.500b/R20"	"model.37taxon"	800	"500bp"	0.0294117647058824
"ASTRAL-MP"	6.679	"37"	0.910811094708154	800	1128	"model.37taxon/noscale.800g.500b/R3"	"model.37taxon"	800	"500bp"	0
"ASTRAL-MP"	7.143	"37"	0.912682451358922	800	1128	"model.37taxon/noscale.800g.500b/R4"	"model.37taxon"	800	"500bp"	0.0294117647058824
"ASTRAL-MP"	6.784	"37"	0.910301385419032	800	1128	"model.37taxon/noscale.800g.500b/R5"	"model.37taxon"	800	"500bp"	0
"ASTRAL-MP"	6.298	"37"	0.914489798622152	800	1128	"model.37taxon/noscale.800g.500b/R6"	"model.37taxon"	800	"500bp"	0.0294117647058824
"ASTRAL-MP"	6.745	"37"	0.910903815580286	800	1128	"model.37taxon/noscale.800g.500b/R7"	"model.37taxon"	800	"500bp"	0
"ASTRAL-MP"	6.736	"37"	0.90933658868953	800	1128	"model.37taxon/noscale.800g.500b/R8"	"model.37taxon"	800	"500bp"	0
"ASTRAL-MP"	6.731	"37"	0.910820955409191	800	1128	"model.37taxon/noscale.800g.500b/R9"	"model.37taxon"	800	"500bp"	0
"A-pro"	14.668	"11"	0.907751515151515	16000	1092	"model.10.2000000.0.000001/01"	"model.10.2000000.0.000001"	NA	NA	0
"A-pro"	13.792	"11"	0.945787878787879	16000	1092	"model.10.2000000.0.000001/02"	"model.10.2000000.0.000001"	NA	NA	0
"A-pro"	14.754	"11"	0.920166666666667	16000	1092	"model.10.2000000.0.000001/03"	"model.10.2000000.0.000001"	NA	NA	0
"A-pro"	12.288	"11"	0.938166666666667	16000	1092	"model.10.2000000.0.000001/04"	"model.10.2000000.0.000001"	NA	NA	0
"A-pro"	14.591	"11"	0.944909090909091	16000	1092	"model.10.2000000.0.000001/05"	"model.10.2000000.0.000001"	NA	NA	0
"A-pro"	14.912	"11"	0.929315151515152	16000	1092	"model.10.2000000.0.000001/06"	"model.10.2000000.0.000001"	NA	NA	0
"A-pro"	15.324	"11"	0.974575757575758	16000	1092	"model.10.2000000.0.000001/07"	"model.10.2000000.0.000001"	NA	NA	0
"A-pro"	13.693	"11"	0.855142424242424	16000	1092	"model.10.2000000.0.000001/08"	"model.10.2000000.0.000001"	NA	NA	0
"A-pro"	14.908	"11"	0.9388	16000	1092	"model.10.2000000.0.000001/09"	"model.10.2000000.0.000001"	NA	NA	0
"A-pro"	14.071	"11"	0.889048484848485	16000	1092	"model.10.2000000.0.000001/10"	"model.10.2000000.0.000001"	NA	NA	0
"A-pro"	14.342	"11"	0.859736363636364	16000	1092	"model.10.2000000.0.000001/11"	"model.10.2000000.0.000001"	NA	NA	0
"A-pro"	14.535	"11"	0.933172727272727	16000	1092	"model.10.2000000.0.000001/12"	"model.10.2000000.0.000001"	NA	NA	0
"A-pro"	14.66	"11"	0.865293939393939	16000	1092	"model.10.2000000.0.000001/13"	"model.10.2000000.0.000001"	NA	NA	0
"A-pro"	13.372	"11"	0.855560606060606	16000	1092	"model.10.2000000.0.000001/14"	"model.10.2000000.0.000001"	NA	NA	0
"A-pro"	13.486	"11"	0.940266666666667	16000	1092	"model.10.2000000.0.000001/15"	"model.10.2000000.0.000001"	NA	NA	0
"A-pro"	13.255	"11"	0.958684848484848	16000	1092	"model.10.2000000.0.000001/16"	"model.10.2000000.0.000001"	NA	NA	0
"A-pro"	14.754	"11"	0.90939696969697	16000	1092	"model.10.2000000.0.000001/17"	"model.10.2000000.0.000001"	NA	NA	0
"A-pro"	14.416	"11"	0.936266666666667	16000	1092	"model.10.2000000.0.000001/18"	"model.10.2000000.0.000001"	NA	NA	0
"A-pro"	14.711	"11"	0.943766666666667	16000	1092	"model.10.2000000.0.000001/19"	"model.10.2000000.0.000001"	NA	NA	0
"A-pro"	13.797	"11"	0.890348484848485	16000	1092	"model.10.2000000.0.000001/20"	"model.10.2000000.0.000001"	NA	NA	0
"A-pro"	14.945	"11"	0.922336363636364	16000	1092	"model.10.2000000.0.000001/21"	"model.10.2000000.0.000001"	NA	NA	0
"A-pro"	14.51	"11"	0.950006060606061	16000	1092	"model.10.2000000.0.000001/22"	"model.10.2000000.0.000001"	NA	NA	0
"A-pro"	14.794	"11"	0.954830303030303	16000	1092	"model.10.2000000.0.000001/23"	"model.10.2000000.0.000001"	NA	NA	0
"A-pro"	17.192	"11"	0.850109090909091	16000	1092	"model.10.2000000.0.000001/24"	"model.10.2000000.0.000001"	NA	NA	0
"A-pro"	13.372	"11"	0.934069696969697	16000	1092	"model.10.2000000.0.000001/25"	"model.10.2000000.0.000001"	NA	NA	0
"A-pro"	13.276	"11"	0.923248484848485	16000	1092	"model.10.2000000.0.000001/26"	"model.10.2000000.0.000001"	NA	NA	0
"A-pro"	12.989	"11"	0.949042424242424	16000	1092	"model.10.2000000.0.000001/27"	"model.10.2000000.0.000001"	NA	NA	0
"A-pro"	15.918	"11"	0.945669696969697	16000	1092	"model.10.2000000.0.000001/28"	"model.10.2000000.0.000001"	NA	NA	0
"A-pro"	14.146	"11"	0.971836363636364	16000	1092	"model.10.2000000.0.000001/29"	"model.10.2000000.0.000001"	NA	NA	0
"A-pro"	14.64	"11"	0.890481818181818	16000	1092	"model.10.2000000.0.000001/30"	"model.10.2000000.0.000001"	NA	NA	0
"A-pro"	13.975	"11"	0.922475757575758	16000	1092	"model.10.2000000.0.000001/31"	"model.10.2000000.0.000001"	NA	NA	0
"A-pro"	14.247	"11"	0.935166666666667	16000	1092	"model.10.2000000.0.000001/32"	"model.10.2000000.0.000001"	NA	NA	0
"A-pro"	16.578	"11"	0.933590909090909	16000	1092	"model.10.2000000.0.000001/33"	"model.10.2000000.0.000001"	NA	NA	0
"A-pro"	14.078	"11"	0.934060606060606	16000	1092	"model.10.2000000.0.000001/34"	"model.10.2000000.0.000001"	NA	NA	0
"A-pro"	13.48	"11"	0.96470303030303	16000	1092	"model.10.2000000.0.000001/35"	"model.10.2000000.0.000001"	NA	NA	0
"A-pro"	13.863	"11"	0.970378787878788	16000	1092	"model.10.2000000.0.000001/36"	"model.10.2000000.0.000001"	NA	NA	0
"A-pro"	12.466	"11"	0.94260303030303	16000	1092	"model.10.2000000.0.000001/37"	"model.10.2000000.0.000001"	NA	NA	0
"A-pro"	13.966	"11"	0.8747	16000	1092	"model.10.2000000.0.000001/38"	"model.10.2000000.0.000001"	NA	NA	0
"A-pro"	11.068	"11"	0.911839393939394	16000	1092	"model.10.2000000.0.000001/39"	"model.10.2000000.0.000001"	NA	NA	0.125
"A-pro"	13.983	"11"	0.898651515151515	16000	1092	"model.10.2000000.0.000001/40"	"model.10.2000000.0.000001"	NA	NA	0
"A-pro"	14.934	"11"	0.907090909090909	16000	1092	"model.10.2000000.0.000001/41"	"model.10.2000000.0.000001"	NA	NA	0.125
"A-pro"	12.939	"11"	0.95500303030303	16000	1092	"model.10.2000000.0.000001/42"	"model.10.2000000.0.000001"	NA	NA	0
"A-pro"	13.222	"11"	0.919378787878788	16000	1092	"model.10.2000000.0.000001/43"	"model.10.2000000.0.000001"	NA	NA	0
"A-pro"	13.59	"11"	0.91270303030303	16000	1092	"model.10.2000000.0.000001/44"	"model.10.2000000.0.000001"	NA	NA	0
"A-pro"	14.821	"11"	0.907218181818182	16000	1092	"model.10.2000000.0.000001/45"	"model.10.2000000.0.000001"	NA	NA	0
"A-pro"	15.486	"11"	0.886587878787879	16000	1092	"model.10.2000000.0.000001/46"	"model.10.2000000.0.000001"	NA	NA	0
"A-pro"	14.317	"11"	0.863193939393939	16000	1092	"model.10.2000000.0.000001/47"	"model.10.2000000.0.000001"	NA	NA	0
"A-pro"	13.268	"11"	0.929812121212121	16000	1092	"model.10.2000000.0.000001/48"	"model.10.2000000.0.000001"	NA	NA	0
"A-pro"	13.989	"11"	0.819427272727273	16000	1092	"model.10.2000000.0.000001/49"	"model.10.2000000.0.000001"	NA	NA	0
"A-pro"	14.046	"11"	0.957424242424242	16000	1092	"model.10.2000000.0.000001/50"	"model.10.2000000.0.000001"	NA	NA	0
"ASTRAL-MP"	2.975	"11"	0.907751515151515	1000	1078	"model.10.2000000.0.000001/01"	"model.10.2000000.0.000001"	NA	NA	0
"ASTRAL-MP"	3.135	"11"	0.945787878787879	1000	1078	"model.10.2000000.0.000001/02"	"model.10.2000000.0.000001"	NA	NA	0
"ASTRAL-MP"	3.026	"11"	0.920166666666667	1000	1078	"model.10.2000000.0.000001/03"	"model.10.2000000.0.000001"	NA	NA	0
"ASTRAL-MP"	2.921	"11"	0.938166666666667	1000	1078	"model.10.2000000.0.000001/04"	"model.10.2000000.0.000001"	NA	NA	0
"ASTRAL-MP"	3.238	"11"	0.944909090909091	1000	1078	"model.10.2000000.0.000001/05"	"model.10.2000000.0.000001"	NA	NA	0
"ASTRAL-MP"	2.884	"11"	0.929315151515152	1000	1078	"model.10.2000000.0.000001/06"	"model.10.2000000.0.000001"	NA	NA	0
"ASTRAL-MP"	3.135	"11"	0.974575757575758	1000	1078	"model.10.2000000.0.000001/07"	"model.10.2000000.0.000001"	NA	NA	0
"ASTRAL-MP"	3.115	"11"	0.855142424242424	1000	1078	"model.10.2000000.0.000001/08"	"model.10.2000000.0.000001"	NA	NA	0
"ASTRAL-MP"	2.992	"11"	0.9388	1000	1078	"model.10.2000000.0.000001/09"	"model.10.2000000.0.000001"	NA	NA	0
"ASTRAL-MP"	3.098	"11"	0.889048484848485	1000	1078	"model.10.2000000.0.000001/10"	"model.10.2000000.0.000001"	NA	NA	0
"ASTRAL-MP"	3.015	"11"	0.859736363636364	1000	1078	"model.10.2000000.0.000001/11"	"model.10.2000000.0.000001"	NA	NA	0
"ASTRAL-MP"	3.155	"11"	0.933172727272727	1000	1078	"model.10.2000000.0.000001/12"	"model.10.2000000.0.000001"	NA	NA	0
"ASTRAL-MP"	3.381	"11"	0.865293939393939	1000	1078	"model.10.2000000.0.000001/13"	"model.10.2000000.0.000001"	NA	NA	0
"ASTRAL-MP"	3.147	"11"	0.855560606060606	1000	1078	"model.10.2000000.0.000001/14"	"model.10.2000000.0.000001"	NA	NA	0
"ASTRAL-MP"	3.096	"11"	0.940266666666667	1000	1078	"model.10.2000000.0.000001/15"	"model.10.2000000.0.000001"	NA	NA	0
"ASTRAL-MP"	3.117	"11"	0.958684848484848	1000	1078	"model.10.2000000.0.000001/16"	"model.10.2000000.0.000001"	NA	NA	0
"ASTRAL-MP"	3.262	"11"	0.90939696969697	1000	1078	"model.10.2000000.0.000001/17"	"model.10.2000000.0.000001"	NA	NA	0
"ASTRAL-MP"	3.161	"11"	0.936266666666667	1000	1078	"model.10.2000000.0.000001/18"	"model.10.2000000.0.000001"	NA	NA	0
"ASTRAL-MP"	3.088	"11"	0.943766666666667	1000	1078	"model.10.2000000.0.000001/19"	"model.10.2000000.0.000001"	NA	NA	0
"ASTRAL-MP"	3.24	"11"	0.890348484848485	1000	1078	"model.10.2000000.0.000001/20"	"model.10.2000000.0.000001"	NA	NA	0
"ASTRAL-MP"	2.995	"11"	0.922336363636364	1000	1078	"model.10.2000000.0.000001/21"	"model.10.2000000.0.000001"	NA	NA	0
"ASTRAL-MP"	3.205	"11"	0.950006060606061	1000	1078	"model.10.2000000.0.000001/22"	"model.10.2000000.0.000001"	NA	NA	0
"ASTRAL-MP"	3.104	"11"	0.954830303030303	1000	1078	"model.10.2000000.0.000001/23"	"model.10.2000000.0.000001"	NA	NA	0
"ASTRAL-MP"	3.312	"11"	0.850109090909091	1000	1078	"model.10.2000000.0.000001/24"	"model.10.2000000.0.000001"	NA	NA	0
"ASTRAL-MP"	2.884	"11"	0.934069696969697	1000	1078	"model.10.2000000.0.000001/25"	"model.10.2000000.0.000001"	NA	NA	0
"ASTRAL-MP"	3.006	"11"	0.923248484848485	1000	1078	"model.10.2000000.0.000001/26"	"model.10.2000000.0.000001"	NA	NA	0
"ASTRAL-MP"	2.846	"11"	0.949042424242424	1000	1078	"model.10.2000000.0.000001/27"	"model.10.2000000.0.000001"	NA	NA	0
"ASTRAL-MP"	3.258	"11"	0.945669696969697	1000	1078	"model.10.2000000.0.000001/28"	"model.10.2000000.0.000001"	NA	NA	0
"ASTRAL-MP"	3.055	"11"	0.971836363636364	1000	1078	"model.10.2000000.0.000001/29"	"model.10.2000000.0.000001"	NA	NA	0
"ASTRAL-MP"	2.951	"11"	0.890481818181818	1000	1078	"model.10.2000000.0.000001/30"	"model.10.2000000.0.000001"	NA	NA	0
"ASTRAL-MP"	3.189	"11"	0.922475757575758	1000	1078	"model.10.2000000.0.000001/31"	"model.10.2000000.0.000001"	NA	NA	0
"ASTRAL-MP"	3.06	"11"	0.935166666666667	1000	1078	"model.10.2000000.0.000001/32"	"model.10.2000000.0.000001"	NA	NA	0
"ASTRAL-MP"	3.581	"11"	0.933590909090909	1000	1078	"model.10.2000000.0.000001/33"	"model.10.2000000.0.000001"	NA	NA	0
"ASTRAL-MP"	3.019	"11"	0.934060606060606	1000	1078	"model.10.2000000.0.000001/34"	"model.10.2000000.0.000001"	NA	NA	0
"ASTRAL-MP"	2.927	"11"	0.96470303030303	1000	1078	"model.10.2000000.0.000001/35"	"model.10.2000000.0.000001"	NA	NA	0
"ASTRAL-MP"	3.271	"11"	0.970378787878788	1000	1078	"model.10.2000000.0.000001/36"	"model.10.2000000.0.000001"	NA	NA	0
"ASTRAL-MP"	3.027	"11"	0.94260303030303	1000	1078	"model.10.2000000.0.000001/37"	"model.10.2000000.0.000001"	NA	NA	0
"ASTRAL-MP"	3.128	"11"	0.8747	1000	1078	"model.10.2000000.0.000001/38"	"model.10.2000000.0.000001"	NA	NA	0
"ASTRAL-MP"	3.62	"11"	0.911839393939394	1000	1078	"model.10.2000000.0.000001/39"	"model.10.2000000.0.000001"	NA	NA	0.125
"ASTRAL-MP"	2.971	"11"	0.898651515151515	1000	1078	"model.10.2000000.0.000001/40"	"model.10.2000000.0.000001"	NA	NA	0
"ASTRAL-MP"	3.23	"11"	0.907090909090909	1000	1078	"model.10.2000000.0.000001/41"	"model.10.2000000.0.000001"	NA	NA	0.125
"ASTRAL-MP"	3.084	"11"	0.95500303030303	1000	1078	"model.10.2000000.0.000001/42"	"model.10.2000000.0.000001"	NA	NA	0
"ASTRAL-MP"	3.01	"11"	0.919378787878788	1000	1078	"model.10.2000000.0.000001/43"	"model.10.2000000.0.000001"	NA	NA	0
"ASTRAL-MP"	2.931	"11"	0.91270303030303	1000	1078	"model.10.2000000.0.000001/44"	"model.10.2000000.0.000001"	NA	NA	0
"ASTRAL-MP"	3.195	"11"	0.907218181818182	1000	1078	"model.10.2000000.0.000001/45"	"model.10.2000000.0.000001"	NA	NA	0
"ASTRAL-MP"	3.207	"11"	0.886587878787879	1000	1078	"model.10.2000000.0.000001/46"	"model.10.2000000.0.000001"	NA	NA	0
